MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,CRS_ARR_TIME,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP
4,4,5,DL,IAD,VA,SEA,WA,0743,3.00,3.00,0.00,0,1037,0.00,354.00,2306.00,10
4,4,5,DL,JFK,NY,SEA,WA,0710,-6.00,0.00,0.00,-1,1025,0.00,375.00,2422.00,10
4,4,5,DL,JFK,NY,SEA,WA,1535,-2.00,0.00,0.00,-1,1900,0.00,385.00,2422.00,10
4,4,5,DL,JFK,NY,SEA,WA,1900,5.00,5.00,0.00,0,2234,0.00,394.00,2422.00,10
4,4,5,DL,KOA,HI,SEA,WA,2020,-9.00,0.00,0.00,-1,0512,0.00,352.00,2688.00,11
4,4,5,DL,LAS,NV,SEA,WA,0605,-6.00,0.00,0.00,-1,0853,0.00,168.00,867.00,4
4,4,5,DL,LAS,NV,SEA,WA,1055,-5.00,0.00,0.00,-1,1346,0.00,171.00,867.00,4
4,4,5,DL,LAS,NV,SEA,WA,1400,92.00,92.00,1.00,6,1648,0.00,168.00,867.00,4
4,4,5,DL,LAS,NV,SEA,WA,1503,87.00,87.00,1.00,5,1754,0.00,171.00,867.00,4
4,4,5,DL,LAS,NV,SEA,WA,1855,25.00,25.00,1.00,1,2147,0.00,172.00,867.00,4
4,4,5,DL,LAX,CA,SEA,WA,0700,-8.00,0.00,0.00,-1,0958,0.00,178.00,954.00,4
4,4,5,DL,LAX,CA,SEA,WA,0936,-5.00,0.00,0.00,-1,1233,0.00,177.00,954.00,4
4,4,5,DL,LAX,CA,SEA,WA,1140,62.00,62.00,1.00,4,1435,0.00,175.00,954.00,4
4,4,5,DL,LAX,CA,SEA,WA,1400,-6.00,0.00,0.00,-1,1650,0.00,170.00,954.00,4
4,4,5,DL,LAX,CA,SEA,WA,1751,-9.00,0.00,0.00,-1,2045,0.00,174.00,954.00,4
4,4,5,DL,LAX,CA,SEA,WA,2015,-11.00,0.00,0.00,-1,2316,0.00,181.00,954.00,4
4,4,5,DL,LIH,HI,SEA,WA,2019,-3.00,0.00,0.00,-1,0505,0.00,346.00,2701.00,11
4,4,5,DL,MCI,MO,SEA,WA,0635,-6.00,0.00,0.00,-1,0841,0.00,246.00,1489.00,6
4,4,5,DL,MCO,FL,SEA,WA,0808,5.00,5.00,0.00,0,1138,0.00,390.00,2554.00,11
4,4,5,DL,MCO,FL,SEA,WA,1830,6.00,6.00,0.00,0,2159,0.00,389.00,2554.00,11
4,4,5,DL,MIA,FL,SEA,WA,1751,9.00,9.00,0.00,0,2140,0.00,409.00,2724.00,11
4,4,5,DL,MSP,MN,GEG,WA,1148,10.00,10.00,0.00,0,1254,0.00,186.00,1175.00,5
4,4,5,DL,MSP,MN,GEG,WA,2130,-5.00,0.00,0.00,-1,2237,0.00,187.00,1175.00,5
4,4,5,DL,MSP,MN,SEA,WA,0850,0.00,0.00,0.00,0,1044,0.00,234.00,1399.00,6
4,4,5,DL,MSP,MN,SEA,WA,1100,-6.00,0.00,0.00,-1,1253,0.00,233.00,1399.00,6
4,4,5,DL,MSP,MN,SEA,WA,1420,-1.00,0.00,0.00,-1,1605,0.00,225.00,1399.00,6
4,4,5,DL,MSP,MN,SEA,WA,1853,-3.00,0.00,0.00,-1,2042,0.00,229.00,1399.00,6
4,4,5,DL,MSP,MN,SEA,WA,2135,-2.00,0.00,0.00,-1,2328,0.00,233.00,1399.00,6
4,4,5,DL,OGG,HI,SEA,WA,2057,-5.00,0.00,0.00,-1,0539,0.00,342.00,2640.00,11
4,4,5,DL,ORD,IL,SEA,WA,0730,-2.00,0.00,0.00,-1,1014,0.00,284.00,1721.00,7
4,4,5,DL,ORD,IL,SEA,WA,1420,9.00,9.00,0.00,0,1700,0.00,280.00,1721.00,7
4,4,5,DL,PDX,OR,SEA,WA,0723,-6.00,0.00,0.00,-1,0824,0.00,61.00,129.00,1
4,4,5,DL,PHX,AZ,SEA,WA,0600,-6.00,0.00,0.00,-1,0916,0.00,196.00,1107.00,5
4,4,5,DL,PHX,AZ,SEA,WA,0850,-7.00,0.00,0.00,-1,1209,0.00,199.00,1107.00,5
4,4,5,DL,PHX,AZ,SEA,WA,1100,-8.00,0.00,0.00,-1,1416,0.00,196.00,1107.00,5
4,4,5,DL,PHX,AZ,SEA,WA,1525,-8.00,0.00,0.00,-1,1836,0.00,191.00,1107.00,5
4,4,5,DL,PHX,AZ,SEA,WA,1730,-8.00,0.00,0.00,-1,2042,0.00,192.00,1107.00,5
4,4,5,DL,PSC,WA,SLC,UT,0600,-11.00,0.00,0.00,-1,0838,0.00,98.00,521.00,3
4,4,5,DL,PSP,CA,SEA,WA,1545,-3.00,0.00,0.00,-1,1844,0.00,179.00,987.00,4
4,4,5,DL,RDU,NC,SEA,WA,0715,-7.00,0.00,0.00,-1,1018,0.00,363.00,2354.00,10
4,4,5,DL,SAN,CA,SEA,WA,0720,-9.00,0.00,0.00,-1,1029,0.00,189.00,1050.00,5
4,4,5,DL,SAN,CA,SEA,WA,1105,-6.00,0.00,0.00,-1,1418,0.00,193.00,1050.00,5
4,4,5,DL,SAN,CA,SEA,WA,1325,-11.00,0.00,0.00,-1,1639,0.00,194.00,1050.00,5
4,4,5,DL,SAN,CA,SEA,WA,1535,-7.00,0.00,0.00,-1,1849,0.00,194.00,1050.00,5
4,4,5,DL,SAN,CA,SEA,WA,1858,-3.00,0.00,0.00,-1,2216,0.00,198.00,1050.00,5
4,4,5,DL,SEA,WA,ANC,AK,0955,-11.00,0.00,0.00,-1,1239,0.00,224.00,1448.00,6
4,4,5,DL,SEA,WA,ANC,AK,1204,-6.00,0.00,0.00,-1,1452,0.00,228.00,1448.00,6
4,4,5,DL,SEA,WA,ANC,AK,1740,-3.00,0.00,0.00,-1,2023,0.00,223.00,1448.00,6
4,4,5,DL,SEA,WA,ANC,AK,2120,13.00,13.00,0.00,0,2359,0.00,219.00,1448.00,6
4,4,5,DL,SEA,WA,ATL,GA,0600,-3.00,0.00,0.00,-1,1345,0.00,285.00,2182.00,9
4,4,5,DL,SEA,WA,ATL,GA,0845,-3.00,0.00,0.00,-1,1630,0.00,285.00,2182.00,9
4,4,5,DL,SEA,WA,ATL,GA,1200,-3.00,0.00,0.00,-1,1958,0.00,298.00,2182.00,9
4,4,5,DL,SEA,WA,ATL,GA,1550,-1.00,0.00,0.00,-1,2342,0.00,292.00,2182.00,9
4,4,5,DL,SEA,WA,ATL,GA,2230,0.00,0.00,0.00,0,0615,0.00,285.00,2182.00,9
4,4,5,DL,SEA,WA,ATL,GA,2330,3.00,3.00,0.00,0,0711,0.00,281.00,2182.00,9
4,4,5,DL,SEA,WA,AUS,TX,0715,7.00,7.00,0.00,0,1324,0.00,249.00,1770.00,8
4,4,5,DL,SEA,WA,AUS,TX,1121,15.00,15.00,1.00,1,1729,0.00,248.00,1770.00,8
4,4,5,DL,SEA,WA,AUS,TX,1735,-7.00,0.00,0.00,-1,2339,0.00,244.00,1770.00,8
4,4,5,DL,SEA,WA,BNA,TN,1755,70.00,70.00,1.00,4,0012,0.00,257.00,1978.00,8
4,4,5,DL,SEA,WA,BOS,MA,0730,-3.00,0.00,0.00,-1,1602,0.00,332.00,2496.00,10
4,4,5,DL,SEA,WA,BOS,MA,1535,-1.00,0.00,0.00,-1,2353,0.00,318.00,2496.00,10
4,4,5,DL,SEA,WA,BOS,MA,2255,1.00,1.00,0.00,0,0717,0.00,322.00,2496.00,10
4,4,5,DL,SEA,WA,CVG,KY,1125,-8.00,0.00,0.00,-1,1845,0.00,260.00,1965.00,8
4,4,5,DL,SEA,WA,DCA,VA,0723,55.00,55.00,1.00,3,1529,0.00,306.00,2329.00,10
4,4,5,DL,SEA,WA,DEN,CO,0935,-4.00,0.00,0.00,-1,1321,0.00,166.00,1024.00,5
4,4,5,DL,SEA,WA,DEN,CO,1955,-5.00,0.00,0.00,-1,2341,0.00,166.00,1024.00,5
4,4,5,DL,SEA,WA,DFW,TX,0945,-5.00,0.00,0.00,-1,1541,0.00,236.00,1660.00,7
4,4,5,DL,SEA,WA,DFW,TX,1745,-3.00,0.00,0.00,-1,2337,0.00,232.00,1660.00,7
4,4,5,DL,SEA,WA,DTW,MI,0600,0.00,0.00,0.00,0,1310,0.00,250.00,1927.00,8
4,4,5,DL,SEA,WA,DTW,MI,1115,-4.00,0.00,0.00,-1,1830,0.00,255.00,1927.00,8
4,4,5,DL,SEA,WA,DTW,MI,1330,-4.00,0.00,0.00,-1,2048,0.00,258.00,1927.00,8
4,4,5,DL,SEA,WA,DTW,MI,2200,-3.00,0.00,0.00,-1,0516,0.00,256.00,1927.00,8
4,4,5,DL,SEA,WA,FAI,AK,2130,-6.00,0.00,0.00,-1,0020,0.00,230.00,1533.00,7
4,4,5,DL,SEA,WA,FLL,FL,0835,0.00,0.00,0.00,0,1718,0.00,343.00,2717.00,11
4,4,5,DL,SEA,WA,GEG,WA,2255,-7.00,0.00,0.00,-1,0001,0.00,66.00,224.00,1
4,4,5,DL,SEA,WA,HNL,HI,0740,-1.00,0.00,0.00,-1,1111,0.00,391.00,2677.00,11
4,4,5,DL,SEA,WA,HNL,HI,1730,1.00,1.00,0.00,0,2053,0.00,383.00,2677.00,11
4,4,5,DL,SEA,WA,IAD,VA,2215,45.00,45.00,1.00,3,0609,0.00,294.00,2306.00,10
4,4,5,DL,SEA,WA,JFK,NY,0710,-4.00,0.00,0.00,-1,1545,0.00,335.00,2422.00,10
4,4,5,DL,SEA,WA,JFK,NY,1350,-9.00,0.00,0.00,-1,2226,0.00,336.00,2422.00,10
4,4,5,DL,SEA,WA,JFK,NY,2259,-5.00,0.00,0.00,-1,0725,0.00,326.00,2422.00,10
4,4,5,DL,SEA,WA,KOA,HI,1420,0.00,0.00,0.00,0,1739,0.00,379.00,2688.00,11
4,4,5,DL,SEA,WA,LAS,NV,0710,-6.00,0.00,0.00,-1,0943,0.00,153.00,867.00,4
4,4,5,DL,SEA,WA,LAS,NV,1025,9.00,9.00,0.00,0,1258,0.00,153.00,867.00,4
4,4,5,DL,SEA,WA,LAS,NV,1132,83.00,83.00,1.00,5,1407,0.00,155.00,867.00,4
4,4,5,DL,SEA,WA,LAS,NV,1525,29.00,29.00,1.00,1,1753,0.00,148.00,867.00,4
4,4,5,DL,SEA,WA,LAS,NV,2005,49.00,49.00,1.00,3,2235,0.00,150.00,867.00,4
4,4,5,DL,SEA,WA,LAX,CA,0710,-6.00,0.00,0.00,-1,1000,0.00,170.00,954.00,4
4,4,5,DL,SEA,WA,LAX,CA,0925,-8.00,0.00,0.00,-1,1208,0.00,163.00,954.00,4
4,4,5,DL,SEA,WA,LAX,CA,1150,-4.00,0.00,0.00,-1,1440,0.00,170.00,954.00,4
4,4,5,DL,SEA,WA,LAX,CA,1400,-5.00,0.00,0.00,-1,1645,0.00,165.00,954.00,4
4,4,5,DL,SEA,WA,LAX,CA,1758,3.00,3.00,0.00,0,2045,0.00,167.00,954.00,4
4,4,5,DL,SEA,WA,LAX,CA,1959,-4.00,0.00,0.00,-1,2248,0.00,169.00,954.00,4
4,4,5,DL,SEA,WA,LIH,HI,1531,386.00,386.00,1.00,12,1854,0.00,383.00,2701.00,11
4,4,5,DL,SEA,WA,MCI,MO,1730,-14.00,0.00,0.00,-1,2301,0.00,211.00,1489.00,6
4,4,5,DL,SEA,WA,MCO,FL,0850,-12.00,0.00,0.00,-1,1719,0.00,329.00,2554.00,11
4,4,5,DL,SEA,WA,MCO,FL,2345,-9.00,0.00,0.00,-1,0806,0.00,321.00,2554.00,11
4,4,5,DL,SEA,WA,MIA,FL,0735,-7.00,0.00,0.00,-1,1627,0.00,352.00,2724.00,11
4,4,5,DL,SEA,WA,MSP,MN,0049,4.00,4.00,0.00,0,0603,0.00,194.00,1399.00,6
4,4,5,DL,SEA,WA,MSP,MN,0620,-5.00,0.00,0.00,-1,1140,0.00,200.00,1399.00,6
4,4,5,DL,SEA,WA,MSP,MN,0815,-2.00,0.00,0.00,-1,1341,0.00,206.00,1399.00,6
4,4,5,DL,SEA,WA,MSP,MN,1200,6.00,6.00,0.00,0,1724,0.00,204.00,1399.00,6
4,4,5,DL,SEA,WA,MSP,MN,1515,-1.00,0.00,0.00,-1,2034,0.00,199.00,1399.00,6
4,4,5,DL,SEA,WA,OGG,HI,1555,-6.00,0.00,0.00,-1,1914,0.00,379.00,2640.00,11
4,4,5,DL,SEA,WA,ORD,IL,0715,-10.00,0.00,0.00,-1,1325,0.00,250.00,1721.00,7
4,4,5,DL,SEA,WA,ORD,IL,1755,-6.00,0.00,0.00,-1,2359,0.00,244.00,1721.00,7
4,4,5,DL,SEA,WA,PDX,OR,2259,8.00,8.00,0.00,0,2356,0.00,57.00,129.00,1
4,4,5,DL,SEA,WA,PHX,AZ,0710,-8.00,0.00,0.00,-1,1005,0.00,175.00,1107.00,5
4,4,5,DL,SEA,WA,PHX,AZ,1129,-5.00,0.00,0.00,-1,1421,0.00,172.00,1107.00,5
4,4,5,DL,SEA,WA,PHX,AZ,1340,-6.00,0.00,0.00,-1,1635,0.00,175.00,1107.00,5
4,4,5,DL,SEA,WA,PHX,AZ,1759,55.00,55.00,1.00,3,2051,0.00,172.00,1107.00,5
4,4,5,DL,SEA,WA,PHX,AZ,1940,-10.00,0.00,0.00,-1,2232,0.00,172.00,1107.00,5
4,4,5,DL,SEA,WA,PSP,CA,1145,-9.00,0.00,0.00,-1,1434,0.00,169.00,987.00,4
4,4,5,DL,SEA,WA,RDU,NC,1520,-5.00,0.00,0.00,-1,2311,0.00,291.00,2354.00,10
4,4,5,DL,SEA,WA,SAN,CA,0715,0.00,0.00,0.00,0,1007,0.00,172.00,1050.00,5
4,4,5,DL,SEA,WA,SAN,CA,0930,-6.00,0.00,0.00,-1,1223,0.00,173.00,1050.00,5
4,4,5,DL,SEA,WA,SAN,CA,1140,-7.00,0.00,0.00,-1,1434,0.00,174.00,1050.00,5
4,4,5,DL,SEA,WA,SAN,CA,1515,25.00,25.00,1.00,1,1802,0.00,167.00,1050.00,5
4,4,5,DL,SEA,WA,SAN,CA,1934,38.00,38.00,1.00,2,2220,0.00,166.00,1050.00,5
4,4,5,DL,SEA,WA,SFO,CA,1025,0.00,0.00,0.00,0,1251,0.00,146.00,679.00,3
4,4,5,DL,SEA,WA,SFO,CA,1335,-7.00,0.00,0.00,-1,1550,0.00,135.00,679.00,3
4,4,5,DL,SEA,WA,SFO,CA,2010,-6.00,0.00,0.00,-1,2231,0.00,141.00,679.00,3
4,4,5,DL,SEA,WA,SLC,UT,0530,-5.00,0.00,0.00,-1,0833,0.00,123.00,689.00,3
4,4,5,DL,SEA,WA,SLC,UT,1016,-12.00,0.00,0.00,-1,1321,0.00,125.00,689.00,3
4,4,5,DL,SEA,WA,SLC,UT,1330,-7.00,0.00,0.00,-1,1637,0.00,127.00,689.00,3
4,4,5,DL,SEA,WA,SLC,UT,1710,-1.00,0.00,0.00,-1,2013,0.00,123.00,689.00,3
4,4,5,DL,SEA,WA,SLC,UT,1856,48.00,48.00,1.00,3,2153,0.00,117.00,689.00,3
4,4,5,DL,SEA,WA,SLC,UT,2145,-7.00,0.00,0.00,-1,0051,0.00,126.00,689.00,3
4,4,5,DL,SEA,WA,SNA,CA,0730,44.00,44.00,1.00,2,1027,0.00,177.00,978.00,4
4,4,5,DL,SEA,WA,SNA,CA,1520,-1.00,0.00,0.00,-1,1803,0.00,163.00,978.00,4
4,4,5,DL,SEA,WA,SNA,CA,1935,-19.00,0.00,0.00,-2,2223,0.00,168.00,978.00,4
4,4,5,DL,SEA,WA,TPA,FL,1156,34.00,34.00,1.00,2,2020,0.00,324.00,2520.00,11
4,4,5,DL,SEA,WA,TUS,AZ,0928,0.00,0.00,0.00,0,1230,0.00,182.00,1216.00,5
4,4,5,DL,SFO,CA,SEA,WA,0605,-9.00,0.00,0.00,-1,0827,0.00,142.00,679.00,3
4,4,5,DL,SFO,CA,SEA,WA,1345,-6.00,0.00,0.00,-1,1607,0.00,142.00,679.00,3
4,4,5,DL,SFO,CA,SEA,WA,1640,-7.00,0.00,0.00,-1,1900,0.00,140.00,679.00,3
4,4,5,DL,SLC,UT,GEG,WA,1130,-6.00,0.00,0.00,-1,1216,0.00,106.00,546.00,3
4,4,5,DL,SLC,UT,GEG,WA,1715,-8.00,0.00,0.00,-1,1759,0.00,104.00,546.00,3
4,4,5,DL,SLC,UT,GEG,WA,2305,22.00,22.00,1.00,1,2348,0.00,103.00,546.00,3
4,4,5,DL,SLC,UT,PSC,WA,2310,9.00,9.00,0.00,0,2349,0.00,99.00,521.00,3
4,4,5,DL,SLC,UT,SEA,WA,0655,-13.00,0.00,0.00,-1,0818,0.00,143.00,689.00,3
4,4,5,DL,SLC,UT,SEA,WA,0800,-4.00,0.00,0.00,-1,0924,0.00,144.00,689.00,3
4,4,5,DL,SLC,UT,SEA,WA,1105,-7.00,0.00,0.00,-1,1225,0.00,140.00,689.00,3
4,4,5,DL,SLC,UT,SEA,WA,1540,-8.00,0.00,0.00,-1,1657,0.00,137.00,689.00,3
4,4,5,DL,SLC,UT,SEA,WA,1720,-8.00,0.00,0.00,-1,1839,0.00,139.00,689.00,3
4,4,5,DL,SLC,UT,SEA,WA,2245,-7.00,0.00,0.00,-1,0002,0.00,137.00,689.00,3
4,4,5,DL,SNA,CA,SEA,WA,0730,-6.00,0.00,0.00,-1,1036,0.00,186.00,978.00,4
4,4,5,DL,SNA,CA,SEA,WA,1118,18.00,18.00,1.00,1,1424,0.00,186.00,978.00,4
4,4,5,DL,SNA,CA,SEA,WA,1857,-10.00,0.00,0.00,-1,2202,0.00,185.00,978.00,4
4,4,5,DL,TPA,FL,SEA,WA,0900,-5.00,0.00,0.00,-1,1215,0.00,375.00,2520.00,11
4,4,5,DL,TUS,AZ,SEA,WA,1325,-5.00,0.00,0.00,-1,1655,0.00,210.00,1216.00,5
4,4,5,F9,DEN,CO,SEA,WA,0946,-2.00,0.00,0.00,-1,1156,0.00,190.00,1024.00,5
4,4,5,F9,DFW,TX,SEA,WA,1257,-1.00,0.00,0.00,-1,1526,0.00,269.00,1660.00,7
4,4,5,F9,LAS,NV,SEA,WA,0745,-10.00,0.00,0.00,-1,1039,0.00,174.00,867.00,4
4,4,5,F9,LAX,CA,SEA,WA,1601,47.00,47.00,1.00,3,1901,0.00,180.00,954.00,4
4,4,5,F9,ONT,CA,SEA,WA,1012,-11.00,0.00,0.00,-1,1306,0.00,174.00,956.00,4
4,4,5,F9,PHX,AZ,SEA,WA,1056,0.00,0.00,0.00,0,1416,0.00,200.00,1107.00,5
4,4,5,F9,SEA,WA,DEN,CO,1356,5.00,5.00,0.00,0,1746,0.00,170.00,1024.00,5
4,4,5,F9,SEA,WA,DFW,TX,1626,128.00,128.00,1.00,8,2212,0.00,226.00,1660.00,7
4,4,5,F9,SEA,WA,LAS,NV,1129,14.00,14.00,0.00,0,1403,0.00,154.00,867.00,4
4,4,5,F9,SEA,WA,LAX,CA,1506,6.00,6.00,0.00,0,1754,0.00,168.00,954.00,4
4,4,5,F9,SEA,WA,ONT,CA,1246,-6.00,0.00,0.00,-1,1525,0.00,159.00,956.00,4
4,4,5,F9,SEA,WA,PHX,AZ,1951,52.00,52.00,1.00,3,2251,0.00,180.00,1107.00,5
4,4,5,G4,AZA,AZ,GEG,WA,1655,-7.00,0.00,0.00,-1,1941,0.00,166.00,1034.00,5
4,4,5,G4,BLI,WA,LAS,NV,0900,-9.00,0.00,0.00,-1,1133,0.00,153.00,954.00,4
4,4,5,G4,BLI,WA,LAS,NV,1321,6.00,6.00,0.00,0,1554,0.00,153.00,954.00,4
4,4,5,G4,BLI,WA,OAK,CA,1602,-7.00,0.00,0.00,-1,1805,0.00,123.00,764.00,4
4,4,5,G4,BLI,WA,PSP,CA,0600,-9.00,0.00,0.00,-1,0846,0.00,166.00,1078.00,5
4,4,5,G4,GEG,WA,AZA,AZ,2031,-5.00,0.00,0.00,-1,2313,0.00,162.00,1034.00,5
4,4,5,G4,LAS,NV,BLI,WA,1223,-9.00,0.00,0.00,-1,1512,0.00,169.00,954.00,4
4,4,5,G4,LAS,NV,BLI,WA,2049,4.00,4.00,0.00,0,2338,0.00,169.00,954.00,4
4,4,5,G4,LAS,NV,PSC,WA,1723,90.00,90.00,1.00,6,1950,0.00,147.00,732.00,3
4,4,5,G4,OAK,CA,BLI,WA,1855,-7.00,0.00,0.00,-1,2102,0.00,127.00,764.00,4
4,4,5,G4,PSC,WA,LAS,NV,2040,85.00,85.00,1.00,5,2246,0.00,126.00,732.00,3
4,4,5,G4,PSP,CA,BLI,WA,0936,-14.00,0.00,0.00,-1,1231,0.00,175.00,1078.00,5
4,4,5,HA,HNL,HI,SEA,WA,0800,3.00,3.00,0.00,0,1645,0.00,345.00,2677.00,11
4,4,5,HA,HNL,HI,SEA,WA,1315,33.00,33.00,1.00,2,2155,0.00,340.00,2677.00,11
4,4,5,HA,OGG,HI,SEA,WA,1155,54.00,54.00,1.00,3,2025,0.00,330.00,2640.00,11
4,4,5,HA,SEA,WA,HNL,HI,0745,-1.00,0.00,0.00,-1,1105,0.00,380.00,2677.00,11
4,4,5,HA,SEA,WA,HNL,HI,1840,45.00,45.00,1.00,3,2200,0.00,380.00,2677.00,11
4,4,5,HA,SEA,WA,OGG,HI,1005,19.00,19.00,1.00,1,1320,0.00,375.00,2640.00,11
4,4,5,NK,LAS,NV,SEA,WA,0600,-8.00,0.00,0.00,-1,0843,0.00,163.00,867.00,4
4,4,5,NK,LAX,CA,SEA,WA,1611,17.00,17.00,1.00,1,1909,0.00,178.00,954.00,4
4,4,5,NK,SEA,WA,LAS,NV,0948,0.00,0.00,0.00,0,1214,0.00,146.00,867.00,4
4,4,5,NK,SEA,WA,LAX,CA,2004,16.00,16.00,1.00,1,2252,0.00,168.00,954.00,4
4,4,5,OO,BLI,WA,SEA,WA,0520,-1.00,0.00,0.00,-1,0609,0.00,49.00,93.00,1
4,4,5,OO,BLI,WA,SEA,WA,1301,-3.00,0.00,0.00,-1,1352,0.00,51.00,93.00,1
4,4,5,OO,BLI,WA,SEA,WA,1815,-2.00,0.00,0.00,-1,1908,0.00,53.00,93.00,1
4,4,5,OO,BOI,ID,SEA,WA,0545,-6.00,0.00,0.00,-1,0631,0.00,106.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,0755,-10.00,0.00,0.00,-1,0839,0.00,104.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,0915,-10.00,0.00,0.00,-1,1005,0.00,110.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1045,-10.00,0.00,0.00,-1,1135,0.00,110.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1300,27.00,27.00,1.00,1,1336,0.00,96.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1405,-6.00,0.00,0.00,-1,1445,0.00,100.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1640,-13.00,0.00,0.00,-1,1720,0.00,100.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1700,-8.00,0.00,0.00,-1,1735,0.00,95.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1818,90.00,90.00,1.00,6,1853,0.00,95.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,1915,-10.00,0.00,0.00,-1,1956,0.00,101.00,399.00,2
4,4,5,OO,BOI,ID,SEA,WA,2059,-8.00,0.00,0.00,-1,2134,0.00,95.00,399.00,2
4,4,5,OO,DEN,CO,GEG,WA,1330,-3.00,0.00,0.00,-1,1507,0.00,157.00,836.00,4
4,4,5,OO,DEN,CO,PSC,WA,1115,1.00,1.00,0.00,0,1254,0.00,159.00,852.00,4
4,4,5,OO,DEN,CO,SEA,WA,1950,-3.00,0.00,0.00,-1,2205,0.00,195.00,1024.00,5
4,4,5,OO,EUG,OR,SEA,WA,0500,4.00,4.00,0.00,0,0623,0.00,83.00,234.00,1
4,4,5,OO,EUG,OR,SEA,WA,0600,-10.00,0.00,0.00,-1,0710,0.00,70.00,234.00,1
4,4,5,OO,EUG,OR,SEA,WA,1120,0.00,0.00,0.00,0,1245,0.00,85.00,234.00,1
4,4,5,OO,EUG,OR,SEA,WA,1308,-1.00,0.00,0.00,-1,1418,0.00,70.00,234.00,1
4,4,5,OO,EUG,OR,SEA,WA,1720,-6.00,0.00,0.00,-1,1842,0.00,82.00,234.00,1
4,4,5,OO,FAT,CA,SEA,WA,0809,-2.00,0.00,0.00,-1,1034,0.00,145.00,748.00,3
4,4,5,OO,GEG,WA,DEN,CO,1608,12.00,12.00,0.00,0,1935,0.00,147.00,836.00,4
4,4,5,OO,GEG,WA,LAX,CA,0730,-13.00,0.00,0.00,-1,1020,0.00,170.00,945.00,4
4,4,5,OO,GEG,WA,PDX,OR,0506,-8.00,0.00,0.00,-1,0618,0.00,72.00,279.00,2
4,4,5,OO,GEG,WA,SEA,WA,0615,9.00,9.00,0.00,0,0740,0.00,85.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,0733,-13.00,0.00,0.00,-1,0855,0.00,82.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,0950,-7.00,0.00,0.00,-1,1115,0.00,85.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,1117,-3.00,0.00,0.00,-1,1239,0.00,82.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,1355,-11.00,0.00,0.00,-1,1512,0.00,77.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,1525,-4.00,0.00,0.00,-1,1645,0.00,80.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,1540,-2.00,0.00,0.00,-1,1650,0.00,70.00,224.00,1
4,4,5,OO,GEG,WA,SEA,WA,1924,-6.00,0.00,0.00,-1,2046,0.00,82.00,224.00,1
4,4,5,OO,GEG,WA,SFO,CA,0615,-10.00,0.00,0.00,-1,0840,0.00,145.00,733.00,3
4,4,5,OO,GEG,WA,SFO,CA,1525,-5.00,0.00,0.00,-1,1750,0.00,145.00,733.00,3
4,4,5,OO,GEG,WA,SFO,CA,1804,-8.00,0.00,0.00,-1,2015,0.00,131.00,733.00,3
4,4,5,OO,GEG,WA,SLC,UT,1000,12.00,12.00,0.00,0,1246,0.00,106.00,546.00,3
4,4,5,OO,GEG,WA,SLC,UT,1715,-2.00,0.00,0.00,-1,2002,0.00,107.00,546.00,3
4,4,5,OO,GTF,MT,SEA,WA,1552,-4.00,0.00,0.00,-1,1648,0.00,116.00,512.00,3
4,4,5,OO,LAX,CA,GEG,WA,1815,-7.00,0.00,0.00,-1,2051,0.00,156.00,945.00,4
4,4,5,OO,LAX,CA,PSC,WA,1955,-7.00,0.00,0.00,-1,2242,0.00,167.00,851.00,4
4,4,5,OO,LAX,CA,SEA,WA,1524,-8.00,0.00,0.00,-1,1832,0.00,188.00,954.00,4
4,4,5,OO,LAX,CA,SEA,WA,1942,-9.00,0.00,0.00,-1,2249,0.00,187.00,954.00,4
4,4,5,OO,LWS,ID,SEA,WA,0717,-14.00,0.00,0.00,-1,0840,0.00,83.00,261.00,2
4,4,5,OO,MFR,OR,SEA,WA,0610,-6.00,0.00,0.00,-1,0748,0.00,98.00,352.00,2
4,4,5,OO,MFR,OR,SEA,WA,1135,-10.00,0.00,0.00,-1,1305,0.00,90.00,352.00,2
4,4,5,OO,MFR,OR,SEA,WA,1725,-4.00,0.00,0.00,-1,1858,0.00,93.00,352.00,2
4,4,5,OO,MSP,MN,PSC,WA,1827,-4.00,0.00,0.00,-1,1956,0.00,209.00,1254.00,6
