MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
4,7,1,4/7/2025 0:00,AS,SEA,WA,BUR,CA,1258,7,7,0,0,15,0,152,937,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,BUR,CA,1926,-5,0,0,-1,14,0,152,937,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,BZN,MT,1120,-1,0,0,-1,14,0,99,543,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,CHS,SC,925,-5,0,0,-1,17,0,313,2415,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,CMH,OH,959,4,4,0,0,26,0,268,2016,9,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,CVG,KY,1014,-8,0,0,-1,19,0,262,1965,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DAL,TX,1239,2,2,0,0,16,0,239,1670,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DCA,VA,838,2,2,0,0,23,0,317,2329,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DEN,CO,802,2,2,0,0,26,0,166,1024,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DEN,CO,1301,-2,0,0,-1,13,0,159,1024,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DEN,CO,1522,12,12,0,0,22,0,159,1024,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DFW,TX,855,0,0,0,0,17,0,233,1660,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DFW,TX,1815,-5,0,0,-1,29,0,224,1660,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,DFW,TX,2359,3,3,0,0,17,0,223,1660,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,EWR,NJ,620,-6,0,0,-1,18,0,322,2402,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,EWR,NJ,1036,-8,0,0,-1,21,0,323,2402,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,EWR,NJ,2142,-6,0,0,-1,29,0,317,2402,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FAI,AK,950,4,4,0,0,24,0,230,1533,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FAI,AK,1200,3,3,0,0,22,0,233,1533,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FAI,AK,2046,-8,0,0,-1,18,0,226,1533,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FAT,CA,1348,5,5,0,0,13,0,131,748,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FLL,FL,755,6,6,0,0,24,0,370,2717,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,FLL,FL,2335,3,3,0,0,19,0,355,2717,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,GEG,WA,1959,10,10,0,0,21,0,62,224,1,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,GEG,WA,2252,-5,0,0,-1,28,0,67,224,1,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,HNL,HI,1000,23,23,1,1,25,0,398,2677,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,HNL,HI,1125,-5,0,0,-1,17,0,398,2677,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,IAD,VA,1000,-6,0,0,-1,27,0,299,2306,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,IAD,VA,2140,0,0,0,0,26,0,294,2306,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,IAH,TX,1124,8,8,0,0,25,0,264,1874,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,IAH,TX,1746,9,9,0,0,20,0,253,1874,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,IND,IN,1025,-1,0,0,-1,20,0,250,1866,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JFK,NY,756,-6,0,0,-1,21,0,333,2422,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JFK,NY,1041,19,19,1,1,16,0,326,2422,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JFK,NY,2137,-6,0,0,-1,28,0,323,2422,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JNU,AK,710,-3,0,0,-1,16,0,160,909,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JNU,AK,1133,-2,0,0,-1,13,0,161,909,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,JNU,AK,2025,-4,0,0,-1,22,0,151,909,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KOA,HI,818,-3,0,0,-1,24,0,410,2688,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KOA,HI,1225,21,21,1,1,24,0,395,2688,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KOA,HI,1858,5,5,0,0,16,0,392,2688,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KTN,AK,720,-9,0,0,-1,20,0,130,680,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KTN,AK,1535,15,15,1,1,22,0,123,680,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,KTN,AK,1839,-6,0,0,-1,18,0,122,680,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAS,NV,1045,-5,0,0,-1,18,0,154,867,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAS,NV,1234,-10,0,0,-1,11,0,152,867,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAS,NV,1810,-2,0,0,-1,30,0,150,867,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAS,NV,1910,-11,0,0,-1,21,0,150,867,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAS,NV,2126,-5,0,0,-1,17,0,153,867,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,700,-6,0,0,-1,21,0,170,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,800,-7,0,0,-1,14,0,179,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1012,-7,0,0,-1,23,0,166,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1200,-2,0,0,-1,19,0,168,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1355,-5,0,0,-1,18,0,167,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1558,-7,0,0,-1,24,0,170,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1659,29,29,1,1,13,0,170,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,1759,8,8,0,0,27,0,170,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LAX,CA,2115,-3,0,0,-1,17,0,164,954,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LIH,HI,810,-11,0,0,-1,22,0,411,2701,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,LIH,HI,1807,-11,0,0,-1,18,0,383,2701,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MCI,MO,820,-5,0,0,-1,22,0,221,1489,6,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MCI,MO,1833,-9,0,0,-1,23,0,206,1489,6,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MCO,FL,1020,-2,0,0,-1,19,0,339,2554,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MCO,FL,1549,-1,0,0,-1,19,0,329,2554,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MCO,FL,2115,3,3,0,0,29,0,331,2554,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MIA,FL,802,-2,0,0,-1,15,0,360,2724,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MKE,WI,759,-3,0,0,-1,20,0,243,1694,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MSP,MN,825,14,14,0,0,25,0,221,1399,6,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MSP,MN,1840,-6,0,0,-1,18,0,199,1399,6,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,MSY,LA,2300,13,13,0,0,27,0,274,2086,9,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OAK,CA,2138,4,4,0,0,27,0,125,672,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OGG,HI,826,-5,0,0,-1,19,0,408,2640,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OGG,HI,1225,-5,0,0,-1,21,0,395,2640,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OGG,HI,1909,-7,0,0,-1,24,0,385,2640,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OKC,OK,813,0,0,0,0,39,0,230,1519,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,OMA,NE,900,20,20,1,1,11,0,196,1368,6,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ONT,CA,801,-7,0,0,-1,14,0,158,956,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ONT,CA,1550,0,0,0,0,18,0,153,956,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ORD,IL,755,-3,0,0,-1,22,0,261,1721,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ORD,IL,1045,2,2,0,0,18,0,248,1721,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ORD,IL,1147,12,12,0,0,20,0,248,1721,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ORD,IL,1802,2,2,0,0,24,0,237,1721,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,ORD,IL,2355,4,4,0,0,11,0,244,1721,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PDX,OR,1129,14,14,0,0,20,0,56,129,1,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHL,PA,830,-5,0,0,-1,24,0,311,2378,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHL,PA,2154,-9,0,0,-1,33,0,306,2378,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,600,-9,0,0,-1,15,0,165,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,755,1,1,0,0,33,0,178,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1011,-9,0,0,-1,29,0,172,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1120,2,2,0,0,26,0,172,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1318,-7,0,0,-1,16,0,172,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1459,19,19,1,1,21,0,172,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1720,3,3,0,0,14,0,172,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,1806,-9,0,0,-1,19,0,174,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PHX,AZ,2118,-9,0,0,-1,48,0,174,1107,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PIT,PA,1055,-8,0,0,-1,16,0,281,2125,9,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSC,WA,2010,-7,0,0,-1,31,0,58,172,1,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSP,CA,708,-10,0,0,-1,19,0,167,987,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSP,CA,1006,-8,0,0,-1,29,0,168,987,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSP,CA,1102,-8,0,0,-1,19,0,168,987,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSP,CA,1535,15,15,1,1,20,0,161,987,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,PSP,CA,2010,-9,0,0,-1,30,0,160,987,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,RDU,NC,830,6,6,0,0,24,0,320,2354,10,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,RNO,NV,1135,-6,0,0,-1,22,0,102,564,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,710,-6,0,0,-1,22,0,174,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,955,-10,0,0,-1,29,0,172,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,1129,-6,0,0,-1,24,0,172,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,1557,1,1,0,0,22,0,167,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,1859,-8,0,0,-1,14,0,170,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,1954,-9,0,0,-1,22,0,170,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAN,CA,2115,-5,0,0,-1,14,0,164,1050,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAT,TX,1220,23,23,1,1,16,0,242,1774,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SAT,TX,2341,-13,0,0,-1,22,0,239,1774,8,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SBA,CA,1601,2,2,0,0,20,0,148,908,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SBP,CA,1613,-8,0,0,-1,19,0,146,847,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SFO,CA,1120,-3,0,0,-1,17,0,133,679,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SFO,CA,1859,-5,0,0,-1,17,0,130,679,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SFO,CA,1959,-9,0,0,-1,25,0,130,679,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SFO,CA,2135,-8,0,0,-1,25,0,129,679,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SJC,CA,700,-6,0,0,-1,25,0,130,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SJC,CA,1154,-5,0,0,-1,12,0,131,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SJC,CA,1745,-4,0,0,-1,14,0,130,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SLC,UT,830,-5,0,0,-1,33,0,134,689,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SLC,UT,1659,1,1,0,0,14,0,117,689,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SMF,CA,1133,-5,0,0,-1,15,0,113,605,3,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SNA,CA,600,-6,0,0,-1,13,0,167,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SNA,CA,807,-7,0,0,-1,20,0,179,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SNA,CA,1320,-11,0,0,-1,21,0,162,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SNA,CA,1430,-1,0,0,-1,28,0,162,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,SNA,CA,1950,-2,0,0,-1,16,0,160,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,STL,MO,804,11,11,0,0,17,0,251,1709,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,STL,MO,1804,-1,0,0,-1,24,0,235,1709,7,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,TPA,FL,830,-8,0,0,-1,37,0,335,2520,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,TPA,FL,2134,-9,0,0,-1,24,0,330,2520,11,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,TUS,AZ,1130,17,17,1,1,17,0,179,1216,5,,,,,
4,7,1,4/7/2025 0:00,AS,SEA,WA,TUS,AZ,2046,12,12,0,0,15,0,184,1216,5,,,,,
4,7,1,4/7/2025 0:00,AS,SFO,CA,SEA,WA,1759,-1,0,0,-1,25,0,134,679,3,,,,,
4,7,1,4/7/2025 0:00,AS,SJC,CA,SEA,WA,1005,-1,0,0,-1,15,0,133,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SJC,CA,SEA,WA,1500,-6,0,0,-1,22,0,135,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SJC,CA,SEA,WA,1708,-18,0,0,-2,33,0,132,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SJC,CA,SEA,WA,2050,-16,0,0,-2,12,0,135,696,3,,,,,
4,7,1,4/7/2025 0:00,AS,SLC,UT,SEA,WA,1240,-6,0,0,-1,13,0,130,689,3,,,,,
4,7,1,4/7/2025 0:00,AS,SMF,CA,SEA,WA,630,-7,0,0,-1,20,0,118,605,3,,,,,
4,7,1,4/7/2025 0:00,AS,SMF,CA,SEA,WA,800,-8,0,0,-1,14,0,118,605,3,,,,,
4,7,1,4/7/2025 0:00,AS,SMF,CA,SEA,WA,1420,5,5,0,0,16,0,120,605,3,,,,,
4,7,1,4/7/2025 0:00,AS,SNA,CA,SEA,WA,645,0,0,0,0,28,0,175,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SNA,CA,SEA,WA,805,15,15,1,1,10,0,177,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SNA,CA,SEA,WA,1015,2,2,0,0,19,0,173,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SNA,CA,SEA,WA,1156,-9,0,0,-1,24,0,175,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,SNA,CA,SEA,WA,1802,12,12,0,0,11,0,170,978,4,,,,,
4,7,1,4/7/2025 0:00,AS,STL,MO,SEA,WA,644,-7,0,0,-1,14,0,270,1709,7,,,,,
4,7,1,4/7/2025 0:00,AS,STL,MO,SEA,WA,1511,-5,0,0,-1,16,0,274,1709,7,,,,,
4,7,1,4/7/2025 0:00,AS,TPA,FL,SEA,WA,724,0,0,0,0,22,0,376,2520,11,,,,,
4,7,1,4/7/2025 0:00,AS,TPA,FL,SEA,WA,1810,17,17,1,1,17,0,390,2520,11,,,,,
4,7,1,4/7/2025 0:00,AS,TUS,AZ,SEA,WA,600,-15,0,0,-1,15,0,199,1216,5,,,,,
4,7,1,4/7/2025 0:00,AS,TUS,AZ,SEA,WA,1525,7,7,0,0,18,0,205,1216,5,,,,,
4,7,1,4/7/2025 0:00,B6,BOS,MA,SEA,WA,1859,-6,0,0,-1,26,0,388,2496,10,,,,,
4,7,1,4/7/2025 0:00,B6,SEA,WA,BOS,MA,2355,-4,0,0,-1,14,0,325,2496,10,,,,,
4,7,1,4/7/2025 0:00,DL,ANC,AK,SEA,WA,105,-2,0,0,-1,9,0,212,1448,6,,,,,
4,7,1,4/7/2025 0:00,DL,ANC,AK,SEA,WA,1346,-9,0,0,-1,23,0,216,1448,6,,,,,
4,7,1,4/7/2025 0:00,DL,ANC,AK,SEA,WA,1550,-10,0,0,-1,35,0,217,1448,6,,,,,
4,7,1,4/7/2025 0:00,DL,ATL,GA,GEG,WA,1004,0,0,0,0,32,0,286,1969,8,,,,,
4,7,1,4/7/2025 0:00,DL,ATL,GA,SEA,WA,755,31,31,1,2,19,0,337,2182,9,,,,,
4,7,1,4/7/2025 0:00,DL,ATL,GA,SEA,WA,945,-1,0,0,-1,15,0,341,2182,9,,,,,
4,7,1,4/7/2025 0:00,DL,ATL,GA,SEA,WA,1145,1,1,0,0,17,0,337,2182,9,,,,,
4,7,1,4/7/2025 0:00,DL,ATL,GA,SEA,WA,1936,12,12,0,0,18,0,337,2182,9,,,,,
4,7,1,4/7/2025 0:00,DL,AUS,TX,SEA,WA,613,-3,0,0,-1,21,0,282,1770,8,,,,,
4,7,1,4/7/2025 0:00,DL,AUS,TX,SEA,WA,1120,8,8,0,0,15,0,286,1770,8,,,,,
4,7,1,4/7/2025 0:00,DL,AUS,TX,SEA,WA,1834,-4,0,0,-1,15,0,284,1770,8,,,,,
4,7,1,4/7/2025 0:00,DL,BNA,TN,SEA,WA,720,-6,0,0,-1,15,0,310,1978,8,,,,,
4,7,1,4/7/2025 0:00,DL,BOS,MA,SEA,WA,715,16,16,1,1,17,0,381,2496,10,,,,,
4,7,1,4/7/2025 0:00,DL,BOS,MA,SEA,WA,1100,-1,0,0,-1,13,0,376,2496,10,,,,,
4,7,1,4/7/2025 0:00,DL,BOS,MA,SEA,WA,1805,15,15,1,1,17,0,382,2496,10,,,,,
4,7,1,4/7/2025 0:00,DL,CVG,KY,SEA,WA,624,0,0,0,0,9,0,304,1965,8,,,,,
4,7,1,4/7/2025 0:00,DL,DCA,VA,SEA,WA,1640,-11,0,0,-1,30,0,361,2329,10,,,,,
4,7,1,4/7/2025 0:00,DL,DEN,CO,SEA,WA,610,-7,0,0,-1,17,0,194,1024,5,,,,,
4,7,1,4/7/2025 0:00,DL,DEN,CO,SEA,WA,1420,5,5,0,0,17,0,183,1024,5,,,,,
4,7,1,4/7/2025 0:00,DL,DFW,TX,SEA,WA,700,-5,0,0,-1,19,0,275,1660,7,,,,,
4,7,1,4/7/2025 0:00,DL,DFW,TX,SEA,WA,1612,5,5,0,0,13,0,272,1660,7,,,,,
4,7,1,4/7/2025 0:00,DL,DTW,MI,SEA,WA,830,-4,0,0,-1,29,0,303,1927,8,,,,,
4,7,1,4/7/2025 0:00,DL,DTW,MI,SEA,WA,1215,-8,0,0,-1,16,0,302,1927,8,,,,,
4,7,1,4/7/2025 0:00,DL,DTW,MI,SEA,WA,1659,0,0,0,0,19,0,300,1927,8,,,,,
4,7,1,4/7/2025 0:00,DL,DTW,MI,SEA,WA,1955,1,1,0,0,15,0,300,1927,8,,,,,
4,7,1,4/7/2025 0:00,DL,FAI,AK,SEA,WA,140,-13,0,0,-1,12,0,220,1533,7,,,,,
4,7,1,4/7/2025 0:00,DL,FLL,FL,SEA,WA,1829,19,19,1,1,14,0,404,2717,11,,,,,
4,7,1,4/7/2025 0:00,DL,GEG,WA,ATL,GA,1250,4,4,0,0,13,0,262,1969,8,,,,,
4,7,1,4/7/2025 0:00,DL,GEG,WA,MSP,MN,600,-8,0,0,-1,11,0,174,1175,5,,,,,
4,7,1,4/7/2025 0:00,DL,GEG,WA,MSP,MN,1400,13,13,0,0,12,0,170,1175,5,,,,,
4,7,1,4/7/2025 0:00,DL,GEG,WA,SEA,WA,515,15,15,1,1,13,0,79,224,1,,,,,
4,7,1,4/7/2025 0:00,DL,GEG,WA,SLC,UT,525,-6,0,0,-1,16,0,103,546,3,,,,,
4,7,1,4/7/2025 0:00,DL,HNL,HI,SEA,WA,1237,-4,0,0,-1,21,0,359,2677,11,,,,,
4,7,1,4/7/2025 0:00,DL,HNL,HI,SEA,WA,2231,2,2,0,0,20,0,355,2677,11,,,,,
4,7,1,4/7/2025 0:00,DL,IAD,VA,SEA,WA,743,-1,0,0,-1,12,0,354,2306,10,,,,,
4,7,1,4/7/2025 0:00,DL,JFK,NY,SEA,WA,710,-2,0,0,-1,24,0,375,2422,10,,,,,
4,7,1,4/7/2025 0:00,DL,JFK,NY,SEA,WA,1535,5,5,0,0,21,0,385,2422,10,,,,,
4,7,1,4/7/2025 0:00,DL,JFK,NY,SEA,WA,1900,1,1,0,0,24,0,394,2422,10,,,,,
4,7,1,4/7/2025 0:00,DL,KOA,HI,SEA,WA,2020,-9,0,0,-1,14,0,352,2688,11,,,,,
4,7,1,4/7/2025 0:00,DL,LAS,NV,SEA,WA,605,-4,0,0,-1,20,0,168,867,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAS,NV,SEA,WA,1055,-14,0,0,-1,18,0,171,867,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAS,NV,SEA,WA,1400,0,0,0,0,15,0,168,867,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAS,NV,SEA,WA,1503,-2,0,0,-1,16,0,171,867,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAS,NV,SEA,WA,1855,-6,0,0,-1,9,0,172,867,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAX,CA,SEA,WA,700,-6,0,0,-1,34,0,178,954,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAX,CA,SEA,WA,1140,-5,0,0,-1,12,0,175,954,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAX,CA,SEA,WA,1400,0,0,0,0,8,0,170,954,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAX,CA,SEA,WA,1751,-5,0,0,-1,10,0,174,954,4,,,,,
4,7,1,4/7/2025 0:00,DL,LAX,CA,SEA,WA,2015,-1,0,0,-1,11,0,181,954,4,,,,,
4,7,1,4/7/2025 0:00,DL,LIH,HI,SEA,WA,2019,-8,0,0,-1,11,0,346,2701,11,,,,,
4,7,1,4/7/2025 0:00,DL,MCI,MO,SEA,WA,635,0,0,0,0,17,0,246,1489,6,,,,,
4,7,1,4/7/2025 0:00,DL,MCO,FL,SEA,WA,1830,-4,0,0,-1,19,0,389,2554,11,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,GEG,WA,1148,-4,0,0,-1,12,0,186,1175,5,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,GEG,WA,2130,-1,0,0,-1,11,0,187,1175,5,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,SEA,WA,850,-5,0,0,-1,13,0,234,1399,6,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,SEA,WA,1100,38,38,1,2,13,0,233,1399,6,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,SEA,WA,1420,-4,0,0,-1,15,0,225,1399,6,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,SEA,WA,1853,-7,0,0,-1,11,0,229,1399,6,,,,,
4,7,1,4/7/2025 0:00,DL,MSP,MN,SEA,WA,2135,-2,0,0,-1,14,0,235,1399,6,,,,,
4,7,1,4/7/2025 0:00,DL,OGG,HI,SEA,WA,2057,-10,0,0,-1,19,0,342,2640,11,,,,,
4,7,1,4/7/2025 0:00,DL,ORD,IL,SEA,WA,730,-8,0,0,-1,15,0,284,1721,7,,,,,
4,7,1,4/7/2025 0:00,DL,ORD,IL,SEA,WA,1420,1,1,0,0,31,0,280,1721,7,,,,,
4,7,1,4/7/2025 0:00,DL,PDX,OR,SEA,WA,723,-6,0,0,-1,19,0,61,129,1,,,,,
4,7,1,4/7/2025 0:00,DL,PHX,AZ,SEA,WA,600,2,2,0,0,14,0,196,1107,5,,,,,
