MONTH,DAY_OF_MONTH,DAY_OF_WEEK,FL_DATE,OP_UNIQUE_CARRIER,ORIGIN,ORIGIN_STATE_ABR,DEST,DEST_STATE_ABR,CRS_DEP_TIME,DEP_DELAY,DEP_DELAY_NEW,DEP_DEL15,DEP_DELAY_GROUP,TAXI_OUT,CANCELLED,CRS_ELAPSED_TIME,DISTANCE,DISTANCE_GROUP,CARRIER_DELAY,WEATHER_DELAY,NAS_DELAY,SECURITY_DELAY,LATE_AIRCRAFT_DELAY
4,5,6,4/5/2025 0:00,AS,SEA,WA,PDX,OR,1129,27,27,1,1,28,0,56,129,1,0,0,29,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,PDX,OR,1955,7,7,0,0,21,0,56,129,1,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PDX,OR,2259,11,11,0,0,16,0,56,129,1,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHL,PA,830,72,72,1,4,20,0,311,2378,10,64,0,0,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHL,PA,2154,10,10,0,0,18,0,306,2378,10,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,755,-7,0,0,-1,17,0,181,1107,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,1011,1,1,0,0,15,0,172,1107,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,1318,-5,0,0,-1,11,0,172,1107,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,1720,38,38,1,2,17,0,172,1107,5,0,0,0,0,27
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,1806,-6,0,0,-1,13,0,174,1107,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PHX,AZ,2118,30,30,1,2,17,0,174,1107,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PIT,PA,1055,-5,0,0,-1,20,0,281,2125,9,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSC,WA,2010,-5,0,0,-1,14,0,58,172,1,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSP,CA,708,-11,0,0,-1,28,0,167,987,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSP,CA,1006,102,102,1,6,13,0,168,987,4,83,0,0,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSP,CA,1102,5,5,0,0,13,0,168,987,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSP,CA,1535,-2,0,0,-1,30,0,161,987,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,PSP,CA,2010,36,36,1,2,13,0,160,987,4,0,0,0,0,20
4,5,6,4/5/2025 0:00,AS,SEA,WA,RDM,OR,2011,-5,0,0,-1,14,0,64,228,1,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,RDU,NC,830,-7,0,0,-1,17,0,320,2354,10,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,RNO,NV,1139,-4,0,0,-1,17,0,102,564,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,RSW,FL,1255,0,0,0,0,16,0,337,2623,11,0,0,18,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAN,CA,955,-6,0,0,-1,18,0,172,1050,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAN,CA,1135,0,0,0,0,30,0,172,1050,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAN,CA,1359,-2,0,0,-1,17,0,167,1050,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAN,CA,1557,-3,0,0,-1,22,0,167,1050,5,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAN,CA,1859,-2,0,0,-1,14,0,170,1050,5,0,0,22,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAT,TX,1220,27,27,1,1,18,0,242,1774,8,0,0,0,0,22
4,5,6,4/5/2025 0:00,AS,SEA,WA,SAT,TX,2341,-4,0,0,-1,13,0,239,1774,8,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SBP,CA,1613,-11,0,0,-1,19,0,146,847,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SFO,CA,1120,15,15,1,1,16,0,133,679,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SFO,CA,1340,5,5,0,0,12,0,131,679,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SFO,CA,1959,-5,0,0,-1,21,0,130,679,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SJC,CA,700,-6,0,0,-1,19,0,130,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SJC,CA,1000,2,2,0,0,14,0,128,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SJC,CA,1640,10,10,0,0,18,0,130,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SJC,CA,2042,-4,0,0,-1,20,0,129,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SLC,UT,1355,35,35,1,2,17,0,119,689,3,0,0,0,0,30
4,5,6,4/5/2025 0:00,AS,SEA,WA,SLC,UT,1659,-5,0,0,-1,10,0,123,689,3,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SMF,CA,1950,18,18,1,1,21,0,108,605,3,0,0,0,0,16
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,600,-6,0,0,-1,17,0,167,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,807,-4,0,0,-1,17,0,179,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,1232,-2,0,0,-1,12,0,162,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,1745,29,29,1,1,12,0,162,978,4,0,0,0,0,15
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,1854,-8,0,0,-1,13,0,161,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,SNA,CA,1950,0,0,0,0,18,0,160,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,STL,MO,804,-4,0,0,-1,14,0,251,1709,7,,,,,
4,5,6,4/5/2025 0:00,AS,SEA,WA,TPA,FL,830,-2,0,0,-1,14,0,335,2520,11,0,0,15,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,TUS,AZ,1130,73,73,1,4,15,0,179,1216,5,60,0,0,0,0
4,5,6,4/5/2025 0:00,AS,SEA,WA,TUS,AZ,2046,-1,0,0,-1,22,0,184,1216,5,,,,,
4,5,6,4/5/2025 0:00,AS,SFO,CA,SEA,WA,900,15,15,1,1,13,0,136,679,3,,,,,
4,5,6,4/5/2025 0:00,AS,SFO,CA,SEA,WA,1120,0,0,0,0,15,0,137,679,3,,,,,
4,5,6,4/5/2025 0:00,AS,SJC,CA,SEA,WA,1005,-11,0,0,-1,14,0,133,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SJC,CA,SEA,WA,1302,-6,0,0,-1,14,0,131,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SJC,CA,SEA,WA,1708,-15,0,0,-1,12,0,132,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SJC,CA,SEA,WA,1945,-14,0,0,-1,12,0,135,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SJC,CA,SEA,WA,2050,0,0,0,0,11,0,135,696,3,,,,,
4,5,6,4/5/2025 0:00,AS,SLC,UT,SEA,WA,1748,25,25,1,1,13,0,131,689,3,0,0,0,0,16
4,5,6,4/5/2025 0:00,AS,SMF,CA,SEA,WA,630,-4,0,0,-1,13,0,118,605,3,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,645,-10,0,0,-1,27,0,175,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,805,-9,0,0,-1,11,0,177,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,1015,-11,0,0,-1,40,0,173,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,1156,-5,0,0,-1,29,0,175,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,1659,-7,0,0,-1,10,0,173,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,SNA,CA,SEA,WA,1909,-10,0,0,-1,11,0,171,978,4,,,,,
4,5,6,4/5/2025 0:00,AS,STL,MO,SEA,WA,1511,-3,0,0,-1,15,0,274,1709,7,,,,,
4,5,6,4/5/2025 0:00,AS,TPA,FL,SEA,WA,1810,4,4,0,0,63,0,390,2520,11,0,0,41,0,0
4,5,6,4/5/2025 0:00,AS,TUS,AZ,SEA,WA,600,0,0,0,0,15,0,199,1216,5,,,,,
4,5,6,4/5/2025 0:00,AS,TUS,AZ,SEA,WA,1525,56,56,1,3,14,0,205,1216,5,0,0,0,0,41
4,5,6,4/5/2025 0:00,B6,BOS,MA,SEA,WA,1914,25,25,1,1,13,0,388,2496,10,,,,,
4,5,6,4/5/2025 0:00,B6,SEA,WA,BOS,MA,2355,2,2,0,0,16,0,325,2496,10,,,,,
4,5,6,4/5/2025 0:00,DL,ANC,AK,SEA,WA,105,-16,0,0,-2,33,0,212,1448,6,0,0,27,0,0
4,5,6,4/5/2025 0:00,DL,ANC,AK,SEA,WA,555,-9,0,0,-1,12,0,226,1448,6,,,,,
4,5,6,4/5/2025 0:00,DL,ANC,AK,SEA,WA,1346,-13,0,0,-1,10,0,216,1448,6,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,GEG,WA,1005,-5,0,0,-1,26,0,286,1969,8,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,SEA,WA,755,-5,0,0,-1,20,0,339,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,SEA,WA,959,-6,0,0,-1,19,0,341,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,SEA,WA,1210,-5,0,0,-1,21,0,334,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,SEA,WA,1749,2,2,0,0,14,0,336,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,ATL,GA,SEA,WA,1945,36,36,1,2,16,0,337,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,AUS,TX,SEA,WA,613,-10,0,0,-1,36,0,282,1770,8,,,,,
4,5,6,4/5/2025 0:00,DL,AUS,TX,SEA,WA,1120,1,1,0,0,21,0,286,1770,8,,,,,
4,5,6,4/5/2025 0:00,DL,BNA,TN,SEA,WA,720,-16,0,0,-2,11,0,310,1978,8,,,,,
4,5,6,4/5/2025 0:00,DL,BOS,MA,SEA,WA,715,-4,0,0,-1,14,0,381,2496,10,,,,,
4,5,6,4/5/2025 0:00,DL,BOS,MA,SEA,WA,1805,8,8,0,0,26,0,382,2496,10,,,,,
4,5,6,4/5/2025 0:00,DL,CVG,KY,SEA,WA,624,56,56,1,3,9,0,304,1965,8,0,20,0,0,0
4,5,6,4/5/2025 0:00,DL,DCA,VA,SEA,WA,1640,-4,0,0,-1,20,0,361,2329,10,,,,,
4,5,6,4/5/2025 0:00,DL,DEN,CO,SEA,WA,610,-12,0,0,-1,40,0,194,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,DEN,CO,SEA,WA,1420,7,7,0,0,13,0,183,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,DEN,CO,SEA,WA,1830,-10,0,0,-1,13,0,184,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,DFW,TX,SEA,WA,700,99,99,1,6,20,0,275,1660,7,0,77,0,0,0
4,5,6,4/5/2025 0:00,DL,DTW,MI,SEA,WA,830,-3,0,0,-1,23,0,303,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,DTW,MI,SEA,WA,1215,9,9,0,0,14,0,300,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,DTW,MI,SEA,WA,1659,17,17,1,1,13,0,300,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,FAI,AK,SEA,WA,140,-17,0,0,-2,13,0,220,1533,7,,,,,
4,5,6,4/5/2025 0:00,DL,FLL,FL,SEA,WA,1829,24,24,1,1,21,0,404,2717,11,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,ATL,GA,1250,-2,0,0,-1,9,0,262,1969,8,0,0,25,0,0
4,5,6,4/5/2025 0:00,DL,GEG,WA,MSP,MN,600,-3,0,0,-1,27,0,174,1175,5,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,MSP,MN,1400,0,0,0,0,11,0,170,1175,5,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,SEA,WA,515,-6,0,0,-1,13,0,79,224,1,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,SLC,UT,525,4,4,0,0,14,0,103,546,3,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,SLC,UT,1315,-1,0,0,-1,13,0,101,546,3,,,,,
4,5,6,4/5/2025 0:00,DL,GEG,WA,SLC,UT,1715,-7,0,0,-1,11,0,107,546,3,,,,,
4,5,6,4/5/2025 0:00,DL,HNL,HI,SEA,WA,1237,-10,0,0,-1,23,0,359,2677,11,,,,,
4,5,6,4/5/2025 0:00,DL,HNL,HI,SEA,WA,2231,-5,0,0,-1,13,0,355,2677,11,,,,,
4,5,6,4/5/2025 0:00,DL,IAD,VA,SEA,WA,743,17,17,1,1,14,0,354,2306,10,,,,,
4,5,6,4/5/2025 0:00,DL,JFK,NY,SEA,WA,710,-7,0,0,-1,24,0,375,2422,10,,,,,
4,5,6,4/5/2025 0:00,DL,JFK,NY,SEA,WA,1535,111,111,1,7,34,0,385,2422,10,0,0,103,0,0
4,5,6,4/5/2025 0:00,DL,JFK,NY,SEA,WA,1900,-7,0,0,-1,31,0,394,2422,10,,,,,
4,5,6,4/5/2025 0:00,DL,KOA,HI,SEA,WA,2020,7,7,0,0,12,0,352,2688,11,,,,,
4,5,6,4/5/2025 0:00,DL,LAS,NV,SEA,WA,605,-14,0,0,-1,12,0,168,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAS,NV,SEA,WA,1055,-6,0,0,-1,18,0,171,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAS,NV,SEA,WA,1400,38,38,1,2,13,0,168,867,4,0,0,0,0,24
4,5,6,4/5/2025 0:00,DL,LAS,NV,SEA,WA,1715,10,10,0,0,13,0,173,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAX,CA,SEA,WA,700,-8,0,0,-1,8,0,178,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAX,CA,SEA,WA,936,-8,0,0,-1,14,0,177,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAX,CA,SEA,WA,1140,1,1,0,0,15,0,175,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAX,CA,SEA,WA,1400,-9,0,0,-1,13,0,170,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,LAX,CA,SEA,WA,1751,-10,0,0,-1,16,0,174,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,LIH,HI,SEA,WA,2019,-4,0,0,-1,11,0,346,2701,11,,,,,
4,5,6,4/5/2025 0:00,DL,MCI,MO,SEA,WA,635,-4,0,0,-1,17,0,246,1489,6,,,,,
4,5,6,4/5/2025 0:00,DL,MCO,FL,SEA,WA,808,61,61,1,4,19,0,390,2554,11,0,0,0,0,19
4,5,6,4/5/2025 0:00,DL,MCO,FL,SEA,WA,1830,-5,0,0,-1,15,0,389,2554,11,,,,,
4,5,6,4/5/2025 0:00,DL,MIA,FL,SEA,WA,1751,-1,0,0,-1,37,0,409,2724,11,,,,,
4,5,6,4/5/2025 0:00,DL,MSP,MN,GEG,WA,1148,-6,0,0,-1,11,0,186,1175,5,,,,,
4,5,6,4/5/2025 0:00,DL,MSP,MN,GEG,WA,2130,-3,0,0,-1,11,0,187,1175,5,,,,,
4,5,6,4/5/2025 0:00,DL,MSP,MN,SEA,WA,850,-3,0,0,-1,11,0,234,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,MSP,MN,SEA,WA,1100,66,66,1,4,18,0,233,1399,6,49,0,0,0,0
4,5,6,4/5/2025 0:00,DL,MSP,MN,SEA,WA,1450,-6,0,0,-1,11,0,227,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,MSP,MN,SEA,WA,1853,5,5,0,0,9,0,229,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,OGG,HI,SEA,WA,2057,-10,0,0,-1,13,0,342,2640,11,,,,,
4,5,6,4/5/2025 0:00,DL,ORD,IL,SEA,WA,730,-5,0,0,-1,37,0,284,1721,7,,,,,
4,5,6,4/5/2025 0:00,DL,ORD,IL,SEA,WA,1420,0,0,0,0,26,0,280,1721,7,,,,,
4,5,6,4/5/2025 0:00,DL,PDX,OR,SEA,WA,723,-8,0,0,-1,9,0,61,129,1,,,,,
4,5,6,4/5/2025 0:00,DL,PDX,OR,SEA,WA,1929,57,57,1,3,18,0,64,129,1,0,0,0,0,49
4,5,6,4/5/2025 0:00,DL,PHX,AZ,SEA,WA,600,-6,0,0,-1,10,0,196,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,PHX,AZ,SEA,WA,850,-9,0,0,-1,13,0,199,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,PHX,AZ,SEA,WA,1100,-3,0,0,-1,11,0,196,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,PHX,AZ,SEA,WA,1525,-10,0,0,-1,13,0,191,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,PHX,AZ,SEA,WA,1730,-8,0,0,-1,12,0,192,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,PSC,WA,SLC,UT,600,-2,0,0,-1,26,0,98,521,3,,,,,
4,5,6,4/5/2025 0:00,DL,PSP,CA,SEA,WA,1545,-5,0,0,-1,16,0,179,987,4,,,,,
4,5,6,4/5/2025 0:00,DL,RDU,NC,SEA,WA,715,0,0,0,0,10,0,363,2354,10,,,,,
4,5,6,4/5/2025 0:00,DL,SAN,CA,SEA,WA,720,-4,0,0,-1,18,0,189,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SAN,CA,SEA,WA,1105,-8,0,0,-1,20,0,193,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SAN,CA,SEA,WA,1325,-3,0,0,-1,18,0,194,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SAN,CA,SEA,WA,1545,-4,0,0,-1,13,0,194,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ANC,AK,955,-4,0,0,-1,16,0,224,1448,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ANC,AK,1204,-7,0,0,-1,21,0,227,1448,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ANC,AK,2120,6,6,0,0,18,0,219,1448,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ATL,GA,600,2,2,0,0,16,0,283,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ATL,GA,845,-3,0,0,-1,15,0,285,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ATL,GA,1200,-3,0,0,-1,15,0,299,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ATL,GA,1550,-2,0,0,-1,21,0,292,2182,9,0,0,27,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,ATL,GA,2230,2,2,0,0,17,0,285,2182,9,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,AUS,TX,715,31,31,1,2,11,0,249,1770,8,24,0,0,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,AUS,TX,1515,-6,0,0,-1,13,0,240,1770,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,BNA,TN,1755,-7,0,0,-1,14,0,257,1978,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,BOS,MA,730,-2,0,0,-1,18,0,332,2496,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,BOS,MA,2200,2,2,0,0,18,0,326,2496,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,CVG,KY,1125,-1,0,0,-1,13,0,260,1965,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DCA,VA,723,-4,0,0,-1,26,0,306,2329,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DEN,CO,935,-5,0,0,-1,16,0,166,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DEN,CO,1340,-3,0,0,-1,17,0,168,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DEN,CO,1959,-8,0,0,-1,18,0,165,1024,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DFW,TX,945,9,9,0,0,19,0,236,1660,7,0,0,17,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,DTW,MI,600,-4,0,0,-1,13,0,250,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DTW,MI,1115,-2,0,0,-1,18,0,255,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,DTW,MI,2255,-11,0,0,-1,26,0,254,1927,8,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,FAI,AK,2130,-7,0,0,-1,21,0,229,1533,7,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,FLL,FL,835,7,7,0,0,18,0,343,2717,11,0,0,28,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,GEG,WA,2255,-9,0,0,-1,18,0,66,224,1,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,HNL,HI,740,-11,0,0,-1,19,0,391,2677,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,HNL,HI,1730,-2,0,0,-1,14,0,383,2677,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,IAD,VA,2215,8,8,0,0,14,0,293,2306,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,JFK,NY,710,-4,0,0,-1,27,0,335,2422,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,JFK,NY,1355,37,37,1,2,23,0,336,2422,10,0,0,26,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,JFK,NY,2259,10,10,0,0,16,0,326,2422,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,KOA,HI,1420,21,21,1,1,15,0,379,2688,11,0,0,0,0,19
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAS,NV,710,-8,0,0,-1,18,0,153,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAS,NV,1025,52,52,1,3,12,0,153,867,4,45,0,0,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAS,NV,1330,-10,0,0,-1,15,0,151,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAS,NV,2035,-3,0,0,-1,15,0,147,867,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAX,CA,710,-5,0,0,-1,23,0,170,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAX,CA,925,-9,0,0,-1,10,0,163,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAX,CA,1150,2,2,0,0,27,0,170,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAX,CA,1400,-1,0,0,-1,17,0,165,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LAX,CA,1750,1,1,0,0,17,0,167,954,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,LIH,HI,1531,-4,0,0,-1,13,0,383,2701,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MCI,MO,1130,-8,0,0,-1,21,0,213,1489,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MCO,FL,850,-2,0,0,-1,16,0,329,2554,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MCO,FL,2345,-7,0,0,-1,16,0,321,2554,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MIA,FL,735,-6,0,0,-1,26,0,352,2724,11,0,0,23,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,MSP,MN,49,-5,0,0,-1,13,0,196,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MSP,MN,620,-6,0,0,-1,27,0,200,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MSP,MN,815,-8,0,0,-1,16,0,206,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MSP,MN,1200,-1,0,0,-1,26,0,204,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,MSP,MN,1515,-10,0,0,-1,12,0,199,1399,6,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,OGG,HI,1555,-12,0,0,-1,23,0,379,2640,11,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ORD,IL,715,-1,0,0,-1,29,0,250,1721,7,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,ORD,IL,1755,-9,0,0,-1,33,0,244,1721,7,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PDX,OR,1735,102,102,1,6,12,0,60,129,1,87,0,0,0,0
4,5,6,4/5/2025 0:00,DL,SEA,WA,PDX,OR,2259,-7,0,0,-1,23,0,57,129,1,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PHX,AZ,710,-4,0,0,-1,23,0,175,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PHX,AZ,1129,-3,0,0,-1,22,0,172,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PHX,AZ,1340,-7,0,0,-1,19,0,175,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PHX,AZ,1759,1,1,0,0,12,0,172,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PHX,AZ,1940,-13,0,0,-1,17,0,172,1107,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,PSP,CA,1145,-9,0,0,-1,14,0,169,987,4,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,RDU,NC,1520,-5,0,0,-1,13,0,291,2354,10,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SAN,CA,715,-6,0,0,-1,26,0,172,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SAN,CA,930,-6,0,0,-1,15,0,172,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SAN,CA,1130,12,12,0,0,17,0,173,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SAN,CA,1745,-7,0,0,-1,16,0,167,1050,5,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SFO,CA,1025,81,81,1,5,23,0,146,679,3,3,0,0,0,58
4,5,6,4/5/2025 0:00,DL,SEA,WA,SFO,CA,1525,-6,0,0,-1,17,0,134,679,3,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SFO,CA,2010,-8,0,0,-1,24,0,141,679,3,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SLC,UT,530,-1,0,0,-1,17,0,123,689,3,,,,,
4,5,6,4/5/2025 0:00,DL,SEA,WA,SLC,UT,1016,-4,0,0,-1,17,0,125,689,3,,,,,
